S1,40,MHU-83 Bomb Lift,1730011237270,2E1000,AGE ,6760,176,77,42,,A2D,,N,0
S1,41,Washcart,1730004023028,2E1000,AGE ,2740,84,59,69,,A3D,,N,0
S1,42,Towbar,1730006408080,2E1000,AGE ,340,174,60,22,,A2D,,N,0
S1,43,Towbar,1730006408080,2E1000,AGE ,340,174,60,22,,A2D,,N,0
S1,44,MHU-83 Bomb Lift,1730011237270,2E1000,AGE ,6920,176,80,43,,A2D,,N,0
S1,45,LOX Cart,3655000434062YD,2R7300,Environmental System FLT,591,90,39,34,,A2D,,N,0
S1,47,463L PLT,,415400,SUP Mobility SEC,3038,88,108,74,,J3D,,N,0
S1,48,Nitrogen Cart,3655010899563,2R7300,Environmental System FLT,3076,122,60,54,,A2D,,N,0
S1,49,463L PLT,,415400,SUP Mobility SEC,868,88,108,60,,J3D,,N,0
S1,50,B-4 Stand,1730002948883,2E1000,AGE ,580,94,54,56,,A2B,,N,0
S1,51,MJ-1B Bomb Lift,1730011237269,2E1000,AGE ,3980,148,52,41,,A2D,,N,0
S1,52,H-1 Heater,4520010738309,2E1000,AGE ,740,81,56,44,,A3D,,N,0
S1,53,NF-2D Lite Cart ,6230007522082,2E1000,AGE ,1880,98,67,61,,A2D,,N,0
S1,54,MC-2A Comp,4310011920818,2E1000,AGE ,860,87,47,41,,A2D,,N,0
S1,55,B-1 Stand Stack,1730003905618,2E1000,AGE ,2220,193,59,66,,A2B,,N,0
S1,56,Tire Rack LG,8145011195343,415400,SUP Mobility SEC,3759,88,108,74,,J3D,,N,0
,,Nose,8145011195344,,,,,,,,,,,
S1,57,Maint TRL,,2G1100,Aircraft,6720,200,87,92,,A2D,,N,0
S1,58,463L PLT (Life Support),,310200,Life Support,4023,88,108,78,,J3D,,N,0
S1,59,Tank LDR w/o Tank,1740010665068,2E1000,AGE ,2300,203,68,26,,A2D,,N,0
S1,60,MC-1A Compressor,4310002898249,2E1000,AGE ,1960,74,66,51,,A3D,,N,0
S1,61,NF-2D Lite Cart ,6230007522082,2E1000,AGE ,2040,97,69,60,,A2D,,N,0
S1,62,MJ-1B Bomb Lift,1730011237269,2E1000,AGE ,3980,148,52,41,,A2D,,N,0
S1,63,463L PLT (Life Support),,311100,Support,6212,88,108,89,,J3D,,N,0
S1,64,463L PLT ,,2E3200,Armamnet FLT,4733,88,108,82,,J3D,,N,0
S1,65,Tire Rack LG,8145011195340,415400,SUP Mobility SEC,5457,88,108,95,,J3D,,N,0
S1,70,MHU-83 Bomb Lift,1730011237270,2E1000,AGE ,6920,176,80,43,,A2D,,N,0
S1,71,Bobtail,1740012856403YW,2E1000,AGE ,8060,199,92,81,,A2D,,N,0
S1,72,Shelter Photo,,2E3200,Armamnet FLT,5974,205,102,103,,A2D,,N,0
S1,73,R & R Crash Kit,6780000170588/1730010879665,2E2400,Repair/Reclamation,5560,191,95,103,,A2D,,N,0
,,,,,,,,,,,,,,
S1,74,Engine TRL,1740007135908,2R2100,Jet Engine,3300,154,59,89,,A2D,,N,0
,,Engine,28400000TF34,,,,,,,,,,,
S1,75,ISU-90,,31D100,Operations,8200,88,108,90,,J3D,,N,0
S1,76,MJ2A-1 Mule,4920010210434,2E1000,AGE ,6520,118,76,74,,A2D,,N,0
S1,77,Shelter Loaded AGE,,2E1000,AGE ,9402,205,111,103,,A2D,,N,0
S1,78,Ammo Loading System,1730010648482,2E3200,Armamnet FLT,2800,213,69,92,,A2D,,N,0
S1,79,MC-2A Comp,4310011920818,2E1000,AGE ,860,87,47,41,,A2D,,N,0
S1,80,Egress Shelter,6780009451228,2R0000,Component Repair FLT,5520,204,101,108,,A1D,,N,0
S1,81,463L PLT (CRS),,2R0000,Component Repair FLT,6886,88,108,96,,J3D,,N,0
S1,82,463L PLT (CRS),,2R0000,Component Repair FLT,7373,88,108,96,,J3D,,N,0
S1,83,463L PLT (EMS),,2E3200,Armamnet FLT,2988,88,108,55,,J3D,,N,0
S1,84,B-4 Stand,1730002948883,2E1000,AGE ,580,94,54,56,,J2D,,N,0
S1,85,B-4 Stand,1730002948883,2E1000,AGE ,580,94,54,56,,J2D,,N,0
S1,86,MC-1A Compressor,4310002898249,2E1000,AGE ,1960,77,65,59,,A3D,,N,0
S1,87,B-4 Stand,1730002948883,2E1000,AGE ,580,94,54,56,,J2D,,N,0
S1,88,463L PLT (CRS),,2R0000,Component Repair FLT,6893,88,108,96,,J3D,,N,0
S1,89,B-1 Stand Stack,1730003905618,2E1000,AGE ,1060,187,59,52,,A2B,,N,0
S1,90,NF-2D Lite Cart ,6230007522082,2E1000,AGE ,2040,97,69,60,,A2D,,N,0
S1,91,NF-2D Lite Cart ,6230007522082,2E1000,AGE ,2040,97,69,60,,A2D,,N,0
S1,92,B-4 Stand,1730002948883,2E1000,AGE ,580,94,54,56,,J2D,,N,0
S1,93,463L PLT (CRS),,2R0000,Component Repair FLT,7346,88,108,56,,J3D,,N,0
S1,94,Washcart,1730004023028,2E1000,AGE ,2080,95,60,67,,A2D,,N,0
S1,95,M32-86 Gen ,6115011552340,2E1000,AGE ,5400,101,78,70,,A2D,,N,0
S1,97,De-icer TRL,1730011809561,2E1000,AGE ,11060,216,95,101,,A2D,,N,0
S1,98,B-4 Stand,1730002948883,2E1000,AGE ,580,94,54,56,,J2D,,N,0
S1,99,H-1 Heater,4520010738309,2E1000,AGE ,820,92,54,44,,A2D,,N,0
S1,100,M32A-60A,2835005544837YZ,2E1000,AGE ,3200,122,61,70,,A2D,,N,0
S1,101,Bobtail,1740012856403YW,2E1000,AGE ,8060,199,92,81,,A2D,,N,0
S1,102,Fuel Bowser,2330013004402YR,2E1000,AGE ,920,95,57,47,,J2D,,N,0
S1,105,463L PLT (CRS),,2R0000,Component Repair FLT,4171,88,108,90,,J3D,,N,0
S1,107,463L PLT (CRS),,2R0000,Component Repair FLT,6912,138,84,68,99X,A2D,,N,0
S1,109,Sensor Shelter,,2R1500,Sensor FLT,13920,355,96,96,,A2D,,N,0
S1,110,ECM TRL,1740010315868,2R0000,Component Repair FLT,6912,138,84,68,99X,A2D,,N,0
S1,111,Portable Welder,3431008469636,2E4010,Metals Technology,3500,157,74,76,,A2D,,N,0
S1,112,H-1 Heater,4520010738309,2E1000,AGE ,820,92,54,44,,A2D,,N,0
S1,113,NF-2D Lite Cart ,6230007522082,2E1000,AGE ,2040,97,69,60,,A2D,,N,0
S1,115,463L Airbag PLT (R & R),,2E2400,Repair/Reclamation,2837,88,108,70,,J3D,,N,0
S1,116,463L Tire PLT (R & R),,2E2400,Repair/Reclamation,1343,88,108,39,,J3D,,N,0
S1,118,R & R Dispatch (Storage),,2E2400,Repair/Reclamation,5560,191,95,103,,A2D,,N,0
S1,119,Engine TRL,1740007135908,2R2100,Jet Engine,3302,154,59,89,,A2D,,N,0
,,Engine,28400000TF34,,,,,,,,,,,
S1,120,Ammo Loading System,1730010648482,2E3200,Armamnet FLT,2800,213,69,92,,A2D,,N,0
S1,121,Ammo Loading System,1730010648482,2E3200,Armamnet FLT,2800,213,69,92,,A2D,,N,0
S1,122,Ammo Loading System,1730010648482,2E3200,Armamnet FLT,2800,213,69,92,,A2D,,N,0
T1,16,Accessories,,2R7100,Pneudraulics,6945,88,108,3,,J3D,,N,0
T1,18,NF-2D Lite Cart ,6230007522082,2E1000,AGE ,2040,97,69,60,,A2D,,N,0
T1,19,NF-2D Lite Cart ,6230007522082,2E1000,AGE ,2040,97,69,60,,A2D,,N,0
T1,103,463L PLT C & D,,2.30E+101,Avionics,4976,88,108,96,,J3D,,N,0
T1,104,463L PLT Arm Load MX,,2G1300,Weapons,3988,88,108,47,,J3D,,N,0
T1,106,Phase Shelter,,2G3000,Support,8000,200,95,96,,A2D,,N,0
T1,108,463L PLT Arm Load MX,,2G1300,Weapons,3718,88,108,76,,J3D,,N,0
