S1,39,Fuel Tank Dolly,,23F100,AGE,136,131,58,35,,J2D,,N,0
S1,40,MJ-1B Bomblift,1730011237269,23F100,AGE,384,146,49,42,3  9,D2D,,N,0
S1,41,A/M32A-60A,,23F100,AGE,292,120,63,69,3  8  9,D2B,,N,0
S1,42,Nitrogen Cart,3655010899563,23D100,Accessories,352,128,60,55,22,L2D,H,Y,0
S1,45,A/M32C-10D,,23F100,AGE,128,106,70,71,,R2D,,N,0
S1,46,CFT Dolly,,23F100,AGE,214,154,94,67,,A2D,,N,0
S1,47,3000 TRL ,1740007135908,23C100,Propulsion,463,212,60,89,,A2D,E,N,0
,,Engine for 3000 TRL,284000F101102,,,,,,,,,,,
S1,48,MC-7 Compressor,4310012128930,23F100,AGE,298,128,69,56,3  9,L2D,,N,0
S1,49,463L PLT (SUPS),,415400,SUP Mobility SEC,205,88,108,89,,J3D,,N,0
S1,50,Tester CPT,,23F100,AGE,334,109,59,62,3  9,D2D,,N,0
S1,51,Fuel Tank Dolly,,23F100,AGE,136,131,58,35,,J2D,,N,0
S1,52,A/M32C-10D,,23F100,AGE,128,106,70,71,,R2D,,N,0
S1,55,463L PLT (SUPS),,415400,SUP Mobility SEC,500,88,108,89,,J3D,,N,0
S1,56,MC-2A Lowpack,,23F100,AGE,86,85,52,42,3  9,D2B,,N,0
S1,57,H-1 Heater,4520010738309,23F100,AGE,86,96,54,44,3  9,D2D,,N,0
S1,58,MJ-1B Bomblift,1730011237269,23F100,AGE,384,146,49,42,3  9,D2D,,N,0
S1,59,H-1 Heater,4520010738309,23F100,AGE,86,96,54,44,3  9,D2D,,N,0
S1,60,A/M32A-60A,,23F100,AGE,292,120,63,69,3  8  9,D2B,,N,0
S1,61,3000 TRL,1740007135908,23C100,Propulsion,463,212,60,89,,A2D,E,N,0
,,Engine for 3000 TRL,284000F101102,,,,,,,,,,,
S1,62,463L PLT (SUPS),,415400,SUP Mobility SEC,390,88,108,46,,J3D,,N,0
S1,63,463L PLT (SUPS),,23G100,SUP Mobility SEC,265,88,108,89,,J3D,,N,0
S1,64,463L PLT (EMS),,22B100,Armament,384,88,108,96,,J3D,,N,0
S1,65,PSI Coleman,,23F100,Sortie Generation FLT,1220,178,85,96,3  8,L2D,H,N,0
S1,66,463L PLT (90th FS),,23F100,Sortie Generation FLT,6626,88,108,90,,J3D,,N,0
S1,67,Bobtail,1740012856403YW,23F100,AGE,820,198,97,87,3  8  9  22,L2D,,N,0
S1,68,NF-2D Floodlight,,23F100,AGE,274,106,67,68,3  9,D2D,,N,0
S1,70,MJ-1B Bomblift,1730011237269,23F100,AGE,384,146,49,42,3  9,D2D,,N,0
S1,71,H-1 Heater,4520010738309,23F100,AGE,86,96,54,44,3  9,D2D,,N,0
S1,72,H-1 Heater,4520010738309,23F100,AGE,86,96,54,44,3  9,D2D,,N,0
S1,73,A/M32A-60A,,23F100,AGE,292,120,63,69,3  8  9,D2B,,N,0
S1,74,MJ-1B Bomblift,1730011237269,23F100,AGE,384,146,49,42,3  9,D2D,,N,0
S1,75,463L PLT (SUPS),,415400,SUP Mobility SEC,449,88,108,88,,J3D,,N,0
S1,76,463L PLT (90th FS),,415400,Sortie Generation FLT,494,88,108,89,,J3D,,N,0
S1,77,463L PLT (90th FS  Classified),,22B100,Sortie Generation FLT,398,88,108,89,99X,D3D,,N,0
S1,78,463L PLT (90th FS),,22B100,Sortie Generation FLT,348,88,108,85,,J3D,,N,0
S1,79,MHU 83 Bomblift,1730011237270,23F100,AGE,702,180,75,40,3  9,L2D,,N,0
S1,80,Nitrogen Cart,3655010899563,23D100,Accessories,352,128,60,55,22,L2D,H,Y,0
S1,81,4000 Trailer,1730005544799,22B100,Sortie Generation FLT,480,155,84,82,,J2D,,N,0
,,3000 Trailer,1740007135908,,,,,,,,,,,
S1,82,463L PLT (90th FS),,22B100,Sortie Generation FLT,259,88,108,72,,J3D,,N,0
S1,83,PSI Coleman,,23F100,Sortie Generation FLT,1220,178,85,96,3  8,L2D,,N,0
S1,85,NF-2D Floodlight,,23F100,AGE,274,106,67,68,3  9,D2D,,N,0
S1,86,MJ-1B Bomblift,1730011237269,23F100,AGE,384,146,49,42,3  9,D2D,,N,0
S1,88,H-1 Heater,4520010738309,23F100,AGE,86,96,54,44,3  9,D2D,,N,0
S1,89,H-1 Heater,4520010738309,23F100,AGE,86,96,54,44,3  9,D2D,,N,0
S1,90,A/M32A-60A,,23F100,AGE,292,120,63,69,3  8  9,D2B,,N,0
S1,91,MJ-1B Bomblift,1730011237269,23F100,AGE,384,146,49,42,3  9,D2D,,N,0
S1,92,H-1 Heater,4520010738309,23F100,AGE,86,96,54,44,3  9,D2D,,N,0
S1,94,463L PLT (EMS),,23F100,Fabrication,349,88,108,88,,J3D,,N,0
S1,95,463L PLT (CRS),,23Echo103,AMEWS,239,88,108,67,,J3D,,N,0
S1,96,463L PLT (EMS),,23F100,AGE,223,88,108,58,,J3D,,N,0
S1,97,Crane  1 500lb,,23F100,AGE,148,233,35,54,,J2D,,N,0
S1,98,Bobtail,1740012856403YW,23F100,AGE,820,198,97,87,3  8  9  22,L2D,,N,0
S1,99,CFT Maint Stand,,23D102,Fuel Shop,240,160,76,85,,J2D,,N,0
S1,100,B1 Stand W/C1,,23F100,AGE,118,180,59,75,,J2D,,N,0
S1,101,NF-2D Floodlight,,23F100,AGE,274,106,67,68,3  9,D2D,,N,0
S1,102,A/M32A-60A,,23F100,AGE,292,120,63,69,3  8  9,D2B,,N,0
S1,103,H-1 Heater,4520010738309,23F100,AGE,86,96,54,44,3  9,D2D,,N,0
S1,104,H-1 Heater,4520010738309,23F100,AGE,86,96,54,44,3  9,D2D,,N,0
S1,105,NF-2D Floodlight,,23F100,AGE,274,106,67,68,3  9,D2D,,N,0
S1,106,B-4 Maint Stand,1730002948883,23F100,AGE,62,96,53,78,,A2D,,N,0
S1,107,463L PLT (EMS),,23G100,Armament,353,88,108,40,,J3D,,N,0
S1,108,Crane  1 500lb,,23F100,AGE,148,233,35,54,,J2D,,N,0
S1,109,A/M32A-60A,,23F100,AGE,292,120,63,69,3  8  9,D2B,,N,0
S1,110,H-1 Heater,4520010738309,23F100,AGE,86,96,54,44,3  9,D2D,,N,0
S1,111,H-1 Heater,4520010738309,23F100,AGE,86,96,54,44,3  9,D2D,,N,0
S1,112,CFT Dolly,,23F100,AGE,214,154,94,67,,A2D,,N,0
S1,114,463L PLT (SUPS),,415400,SUP Mobility SEC,378,88,108,89,,J3D,,N,0
S1,115,H-1 Heater,4520010738309,23F100,AGE,86,96,54,44,3  9,D2D,,N,0
S1,116,H-1 Heater,4520010738309,23F100,AGE,86,96,54,44,3  9,D2D,,N,0
S1,117,H-1 Heater,4520010738309,23F100,AGE,86,96,54,44,3  9,D2D,,N,0
S1,118,H-1 Heater,4520010738309,23F100,AGE,86,96,54,44,3  9,D2D,,N,0
S1,119,463L PLT (SUPS),,415400,SUP Mobility SEC,480,88,108,89,,J3D,,N,0
S1,121,ISU-90 (SUPS),,415400,SUP Mobility SEC,160,88,108,90,,J3D,,N,0
S1,122,H-1 Heater,4520010738309,23F100,AGE,86,96,54,44,3  9,D2D,,N,0
S1,123,H-1 Heater,4520010738309,23F100,AGE,86,96,54,44,3  9,D2D,,N,0
S1,124,H-1 Heater,4520010738309,23F100,AGE,86,96,54,44,3  9,D2D,,N,0
S1,125,H-1 Heater,4520010738309,23F100,AGE,86,96,54,44,3  9,D2D,,N,0
S1,126,463L PLT (SUPS),,415400,SUP Mobility SEC,328,88,108,60,,J3D,,N,0
S1,127,463L PLT (SUPS),,415400,SUP Mobility SEC,210,88,108,60,,J3D,,N,0
S1,128,H-1 Heater,4520010738309,23F100,AGE,86,96,54,44,3  9,D2D,,N,0
S1,129,H-1 Heater,4520010738309,23F100,AGE,86,96,54,44,3  9,D2D,,N,0
S1,130,H-1 Heater,4520010738309,23F100,AGE,86,96,54,44,3  9,D2D,,N,0
T1,1,3000 TRL W/Engine,,23C100,Propulsion,463,212,60,89,,A2D,E,N,0
,,,,,,,,,,,,,,
T1,2,B-4 Maint Stand,1730002948883,23F100,AGE,62,96,53,78,,A2D,,N,0
T1,3,NF-2D Floodlight,,23F100,AGE,274,106,67,68,3  9,D2D,,N,0
T1,4,NF-2D Floodlight,,23F100,AGE,274,106,67,68,3  9,D2D,,N,0
T1,5,NF-2D Floodlight,,23F100,AGE,274,106,67,68,3  9,D2D,,N,0
T1,6,MC-7 Compressor,4310012128930,23F100,AGE,298,128,69,56,3  9,L2D,,N,0
T1,8,NF-2D Floodlight,,23F100,AGE,274,106,67,68,3  9,D2D,,N,0
T1,9,463L PLT (90th FS),,22B100,Sortie Generation FLT,385,88,108,3,,J3D,,N,0
T1,10,463L PLT (90th FS),,22B100,Sortie Generation FLT,263,88,108,89,,J3D,,N,0
T1,12,MOLT,,23F100,AGE,188,144,60,60,,J2D,,N,0
T1,13,MOLT,,23F100,AGE,188,144,60,60,,J2D,,N,0
T1,14,MEP-105,,23F100,AGE,526,101,67,69,3  9,L2D,,N,0
T1,15,MEP-105,,23F100,AGE,526,101,67,69,3  9,L2D,,N,0
T1,16,MEP-105,,23F100,AGE,526,101,67,69,3  9,L2D,,N,0
T1,17,MEP-105,,23F100,AGE,526,101,67,69,3  9,L2D,,N,0
T1,18,MEP-105,,23F100,AGE,526,101,67,69,3  9,L2D,,N,0
T1,19,MEP-105,,23F100,AGE,526,101,67,69,3  9,L2D,,N,0
T1,20,MEP-105,,23F100,AGE,526,101,67,69,3  9,L2D,,N,0
T1,21,MEP-105,,23F100,AGE,526,101,67,69,3  9,L2D,,N,0
T1,22,463L PLT (CRS),,23Echo103,AMEWS,214,88,108,78,,J3D,,N,0
T1,23,463L PLT (CRS),,23Echo103,AMEWS,466,88,108,78,,J3D,,,0
T1,24,463L PLT (CRS),,23Echo103,AMEWS,459,88,108,3,,J3D,,,0
T1,25,463L PLT (CRS),,23Echo103,AMEWS,453,88,108,76,,J3D,,,0
T1,26,463L PLT (CRS),,23Echo100,Sensors,476,88,108,87,,J3D,,N,0
T1,27,463L PLT (CRS),,23Echo100,Sensors,471,88,108,74,3  22,D3D,H,N,0
T1,28,463L PLT (CRS),,23Echo103,AMEWS,740,88,108,83,,J3D,,N,0
T1,29,463L PLT (CRS),,23Echo103,AMEWS,842,88,108,90,,J3D,,N,0
T1,30,463L PLT (CRS) Claasified ,,23Echo100,Sensors,488,88,108,78,,J3D,,N,0
T1,31,463L PLT (CRS),,23Echo103,AMEWS,415,88,108,60,9  42,D3D,,N,0
T1,32,463L PLT (CRS),,23Echo103,AMEWS,420,88,108,79,,J3D,,N,0
T1,33,463L PLT (CRS),,23Echo103,AMEWS,427,88,108,76,,J3D,,N,0
T1,34,463L PLT (CRS),,23Echo103,AMEWS,824,88,108,76,,J3D,,N,0
T1,35,463L PLT (CRS),,23Echo103,AMEWS,731,88,108,76,,J3D,,N,0
T1,36,463L PLT (CRS),,23Echo103,AMEWS,184,88,108,96,,J3D,,N,0
T1,37,463L PLT (CRS),,23Echo103,AMEWS,510,88,108,76,22,J3D,,N,0
T1,38,463L PLT (TMDE),,23I100,TMDE Type 4,485,88,108,96,,J3D,,N,0
T1,39,463L PLT (TMDE),,23I100,TMDE Type 4,534,88,108,96,,J3D,,N,0
T1,40,463L PLT (TMDE),,23I100,TMDE Type 4,143,88,108,96,,J3D,,N,0
T1,41,Sensors ,,23Echo100,Sensors,1302,263,108,101,,J2D,,N,0
T1,42,Sensors (classified),,23Echo100,Sensors,1851,263,108,101,,J2D,,N,0
T1,43,22K Forklift,,23Echo103,AMEWS,4426,312,101,136,9,L1D,H,N,0
